"version","title","beginnerNotes","normalNotes","hyperNotes","anotherNotes","leggendariaNotes","normalNotesDP","hyperNotesDP","anotherNotesDP","leggendariaNotesDP","beginnerLevel","normalLevel","hyperLevel","anotherLevel","leggendariaLevel","normalLevelDP","hyperLevelDP","anotherLevelDP","leggendariaLevelDP"
"24","#MAGiCVLGiRL_TRVP_B3VTZ","-","588","991","1753","-","592","956","1500","-","-","6","9","12","-","6","9","11","-"
"25","AA -rebuild-","-","646","1253","1820","-","712","1192","1752","-","-","7","10","12","-","7","10","12","-"
"25","Abraxas","-","403","844","1241","-","414","921","1254","-","-","5","9","11","-","5","9","11","-"
"25","ACCELERATE","-","597","895","1261","-","561","869","1328","-","-","6","8","10","-","5","8","10","-"
"25","Alpheratz","-","218","519","1049","-","281","574","1023","-","-","2","5","9","-","3","5","9","-"
"25","Amor De Verão","-","404","728","1193","-","452","729","1206","-","-","4","8","11","-","5","8","11","-"
"25","ANAGMA","-","522","925","1339","-","520","952","1327","-","-","5","8","10","-","5","8","10","-"
"25","ANCHOR","-","680","1288","1835","-","678","1265","1830","-","-","7","10","12","-","7","10","12","-"
"25","Antigravity","-","535","1043","1591","-","558","1001","1467","-","-","6","10","12","-","6","9","12","-"
"25","Arca","-","468","961","1602","-","485","975","1606","-","-","5","9","12","-","5","9","12","-"
"25","Around the Future","-","561","892","1329","-","570","942","1385","-","-","6","9","11","-","6","9","11","-"
"25","Back Spin Sweeper","-","438","717","1156","-","442","778","1205","-","-","6","9","11","-","6","9","11","-"
"25","Battleground","-","595","968","1361","-","587","900","1304","-","-","6","9","11","-","6","9","11","-"
"25","Be a Hero!","-","394","1006","1592","-","494","921","1627","-","-","4","9","11","-","5","9","11","-"
"25","Best of Me","-","413","810","1127","-","409","761","1121","-","-","4","8","10","-","4","8","10","-"
"25","Boomy and The Boost","211","538","1042","1826","-","576","1088","1798","-","2","6","9","12","-","6","9","12","-"
"25","Break Stasis","-","673","980","1274","-","670","990","1282","-","-","6","9","10","-","6","9","10","-"
"25","ChaserXX","-","560","988","1453","2000","571","953","1410","1957","-","6","9","11","12","6","9","11","12"
"25","Chemical Cookie","-","419","739","1081","-","389","724","1061","-","-","5","8","10","-","5","8","11","-"
"25","City Never Sleeps (IIDX EDITION)","-","668","977","1344","-","666","979","1377","-","-","7","9","11","-","7","9","11","-"
"25","COSMIC☆WONDER☆REVOLUTION","-","389","722","1049","-","438","694","1026","-","-","4","7","9","-","5","7","9","-"
"25","DEADHEAT","-","606","1066","1721","-","611","1074","1757","-","-","6","10","12","-","7","10","12","-"
"25","DEATH†ZIGOQ～怒りの高速爆走野郎～","-","710","1272","2075","2459","732","1262","1999","2459","-","7","10","12","12","7","10","12","12"
"25","DropZ-Line-","-","696","1101","1648","-","677","1040","1771","-","-","7","10","12","-","7","10","12","-"
"25","Eine Haube ～聖地の果てにあるもの～","-","493","728","1321","-","503","765","1346","-","-","5","8","11","-","5","9","12","-"
"25","EMERALDAS","265","704","1258","1833","-","691","1293","1763","-","3","7","11","12","-","7","11","12","-"
"25","encounter","-","494","907","1679","-","505","886","1709","-","-","5","9","12","-","5","9","12","-"
"25","Exhaust Hype","-","523","994","1426","-","503","963","1393","-","-","5","9","11","-","5","9","11","-"
"25","Expanded !!","-","341","788","1324","-","341","759","1377","-","-","4","8","10","-","4","8","10","-"
"25","Fervidex","-","432","915","1361","-","427","912","1397","-","-","5","9","11","-","5","9","11","-"
"25","FREEDOM","-","511","880","1481","-","507","852","1482","-","-","5","8","11","-","5","8","11","-"
"25","From Time To Time","-","404","983","1293","-","404","983","1293","-","-","4","9","10","-","4","10","11","-"
"25","FUTURE is Dead","-","467","767","1151","-","443","740","1095","-","-","5","8","11","-","5","8","11","-"
"25","Get Up! feat. Kanae Asaba","-","296","645","966","-","341","686","1000","-","-","3","7","9","-","4","7","9","-"
"25","HAT TRICK","-","438","732","1118","-","465","777","1215","-","-","5","8","10","-","5","8","10","-"
"25","Hella Deep","-","325","538","959","-","328","554","959","-","-","4","7","10","-","4","8","10","-"
"25","HYPE THE CORE","-","565","1044","1539","-","564","1046","1871","-","-","6","10","11","-","7","10","12","-"
"25","I Love You","-","540","970","1381","-","536","971","1379","-","-","5","9","11","-","5","9","11","-"
"25","Illusionary Waterlily","-","667","1164","1803","-","687","1225","1740","-","-","6","10","12","-","6","10","12","-"
"25","Initiation","330","762","1277","2018","-","817","1338","2018","-","3","7","10","12","-","7","10","12","-"
"25","Life Is A Game ft.DD""ナカタ""Metal","-","642","999","1775","-","698","1169","1667","-","-","6","10","12","-","7","10","12","-"
"25","LUV DRIVE","-","419","683","1075","-","480","670","1103","-","-","5","7","10","-","5","7","10","-"
"25","MAXIVCORD","-","413","752","1256","-","418","771","1175","-","-","5","9","11","-","5","9","11","-"
"25","Midnight Lady","-","323","596","979","-","325","572","1035","-","-","4","6","9","-","4","6","9","-"
"25","n'pa pa BBQ","-","469","892","1408","-","531","909","1423","-","-","4","8","11","-","5","8","11","-"
"25","NITROUS CANNON","-","713","1055","1875","-","696","1054","1852","-","-","7","10","12","-","7","10","12","-"
"25","No Limit 2 dAnce feat. 大山愛未","-","495","793","1182","-","479","770","1145","-","-","5","8","11","-","5","8","11","-"
"25","Nothing but Theory","-","556","811","1438","1890","601","910","1397","-","-","5","8","11","12","6","9","11","-"
"25","O/D*20","-","581","854","1071","1984","659","1013","1246","2049","-","6","8","10","12","6","10","11","12"
"25","Only for now","-","459","797","1138","-","503","807","1128","-","-","4","8","10","-","5","8","10","-"
"25","Papilio ulysses","-","614","1080","1498","-","619","1069","1452","-","-","7","10","12","-","7","10","12","-"
"25","Persephone","-","690","1007","1539","-","669","1142","1573","-","-","6","9","12","-","6","10","12","-"
"25","Rampage","-","653","1257","1831","-","648","1253","1983","-","-","6","10","12","-","7","10","12","-"
"25","Raspberry Railgun","-","719","1155","1606","-","673","1067","1694","-","-","7","10","12","-","7","10","12","-"
"25","REVOLVER","-","471","844","1405","1731","456","833","1374","1715","-","5","8","11","12","5","8","11","12"
"25","Sleepless days","-","255","456","788","-","260","455","789","-","-","4","6","9","-","4","6","9","-"
"25","Slipstream","-","546","1054","1822","-","566","1001","1717","-","-","5","9","12","-","5","9","12","-"
"25","SPEED DEMON","-","379","736","1198","-","422","731","1266","-","-","5","8","10","-","5","8","11","-"
"25","STARLIGHT JUNCTION","-","454","816","1150","1462","415","791","1211","1492","-","4","8","10","11","4","8","10","11"
"25","Static State","-","540","912","1218","-","521","882","1196","-","-","6","9","10","-","6","9","10","-"
"25","Temple of Anubis","-","517","781","1345","-","549","909","1332","-","-","5","8","11","-","5","8","11","-"
"25","THE CANNONBALLER","244","770","1236","1748","-","753","1299","1807","-","2","6","10","11","-","6","10","11","-"
"25","The Chase","-","359","710","1148","-","372","737","1142","-","-","5","10","12","-","5","10","12","-"
"25","UMMU","220","626","1083","1587","-","673","1127","1614","-","2","6","10","11","-","7","10","11","-"
"25","Usual Days-remix","-","558","764","1364","-","725","1147","1474","-","-","5","9","11","-","7","10","12","-"
"25","Xperanza","276","701","1238","1637","-","690","1141","1698","-","3","7","10","12","-","7","10","12","-"
"25","1001 -ESCAPE-","-","524","866","1327","-","538","851","1333","-","-","5","8","10","-","5","8","10","-"
"25","命の標本","-","372","864","1358","-","372","846","1275","-","-","4","8","11","-","4","8","11","-"
"25","うさ☆かめ 大戦争！","-","487","836","1276","-","479","809","1257","-","-","6","8","11","-","6","8","11","-"
"25","エディブルフラワーの独白","-","411","795","1110","-","414","779","1174","-","-","4","8","10","-","4","8","10","-"
"25","共犯ヘヴンズコード","-","258","704","1149","-","267","697","1141","-","-","3","7","10","-","3","7","10","-"
"25","シムルグの目醒め","-","717","1211","1822","-","766","1293","1815","-","-","7","10","12","-","7","10","12","-"
"25","純真可憐デザイア","127","422","824","1172","-","450","817","1124","-","1","4","8","10","-","4","8","10","-"
"25","神謳 -RESONANCE-","-","702","1285","2047","-","725","1356","2052","-","-","7","10","12","-","7","10","12","-"
"25","草原の王女-軌跡を辿って-","-","352","629","1172","-","433","722","1127","-","-","3","7","10","-","4","8","10","-"
"25","東京神話","235","528","914","1505","-","500","906","1533","-","2","6","9","12","-","6","9","12","-"
"25","ナイトシティー・アヴァンチュール","-","521","774","1047","-","511","774","1139","-","-","5","7","9","-","5","7","9","-"
"25","ハイ*ビスカス ft. Kanae Asaba","-","438","784","1233","-","531","772","1303","-","-","4","7","10","-","5","8","10","-"
"25","バスルーム ロマンス","-","492","744","1228","-","494","752","1204","-","-","5","8","10","-","5","8","10","-"
"25","バ→ビ→ブ→Bomb!","-","422","923","1294","-","431","939","1297","-","-","5","9","11","-","5","8","11","-"
"25","パラドキシカル・タイムリープトライアル(Short Ver.)","-","529","997","1416","-","522","1013","1515","-","-","5","9","11","-","5","9","11","-"
"25","ラストセンチュリーメランコリック","-","430","822","1108","-","434","863","1105","-","-","5","8","10","-","5","8","11","-"
"26","Afterimage d'automne","-","519","879","1480","-","525","913","1554","-","-","6","9","11","-","6","9","12","-"
"26","BLACK JACKAL","-","428","812","1183","-","428","813","1138","-","-","5","8","10","-","5","8","10","-"
"26","BLO§OM","-","550","843","1290","-","546","815","1316","-","-","5","8","10","-","5","8","10","-"
"26","Carmina","266","683","1292","2000","-","701","1273","2000","-","3","6","10","12","-","6","10","12","-"
"26","Carry Me Away","268","575","933","1613","-","595","957","1568","-","3","7","9","12","-","6","9","12","-"
"26","Catch Our Fire!","-","699","1186","1885","-","691","1198","1888","-","-","6","10","12","-","6","10","12","-"
"26","CODE:Ø","-","726","1120","1454","1829","738","1086","1382","1906","-","5","9","11","12","6","10","11","12"
"26","CoMAAAAAAA","-","643","1068","1208","-","640","1151","1304","-","-","6","9","10","-","6","10","10","-"
"26","COSMIC CYBER","-","524","862","1469","-","531","835","1325","-","-","5","9","11","-","6","9","11","-"
"26","Cranberry City ft. Luschel","-","433","816","1234","-","447","792","1272","-","-","5","8","10","-","5","8","10","-"
"26","dAuntl3ss","-","542","1018","1775","-","584","1157","1770","-","-","6","10","12","-","6","10","12","-"
"26","Dr. Chemical & Killing Machine","-","567","964","1700","-","586","978","1919","-","-","5","9","12","-","5","9","12","-"
"26","Drastic Dramatic","-","800","1231","1765","-","782","1253","1736","-","-","7","10","12","-","7","10","12","-"
"26","DRUNK MONKY","-","524","833","1177","-","593","862","1104","-","-","7","10","12","-","7","9","11","-"
"26","Ember Lights","-","491","842","1369","-","530","863","1296","-","-","5","9","11","-","5","9","11","-"
"26","EVANESCENT","-","661","1241","1845","-","660","1174","1820","-","-","6","10","12","-","6","10","12","-"
"26","Garuda","-","541","842","1323","-","541","876","1319","-","-","5","9","11","-","6","9","11","-"
"26","Geirskögul","-","545","808","1128","-","555","745","1122","-","-","5","8","10","-","5","8","10","-"
"26","GENE","-","664","1009","2183","-","659","990","1986","-","-","7","10","12","-","7","9","12","-"
"26","GIGA THRASH","-","643","970","1400","-","662","1002","1503","-","-","6","9","11","-","7","9","12","-"
"26","Glory","-","390","855","1185","-","376","838","1168","-","-","4","7","9","-","4","7","10","-"
"26","GO OVER WITH GLARE -ROOTAGE 26-","-","548","1160","2000","-","558","1129","1769","-","-","6","10","12","-","6","10","12","-"
"26","HARD BRAIN","-","701","1044","1914","-","706","1095","1903","-","-","6","9","12","-","6","9","12","-"
"26","HEISEI","190","590","992","1291","-","581","1033","1323","-","2","6","10","11","-","6","10","11","-"
"26","Hurry Hurry","-","380","527","1045","-","379","527","1032","-","-","4","6","9","-","4","6","9","-"
"26","IDC feat.REVERBEE (Mo'Cuts Ver)","-","557","818","1145","-","553","779","1017","-","-","7","9","11","-","7","10","11","-"
"26","IDOL syndrome.","-","382","738","1109","1533","397","720","1183","1567","-","4","7","10","11","4","7","10","11"
"26","KILL EACH OTHER","-","711","1270","1945","-","713","1248","1889","-","-","7","10","12","-","7","10","12","-"
"26","L.F.O","-","444","898","1687","-","448","847","1697","-","-","5","9","12","-","5","9","12","-"
"26","LADYBIRD","-","572","865","1258","-","601","894","1253","-","-","7","9","11","-","7","9","11","-"
"26","Let me be your cure","-","573","718","1344","-","631","879","1354","-","-","5","7","10","-","5","8","10","-"
"26","Lethal Weapon","-","598","961","1646","-","597","1053","1684","-","-","6","9","12","-","6","9","12","-"
"26","Level One","-","647","1182","1857","-","750","1149","1872","-","-","6","10","12","-","7","10","12","-"
"26","Lift Us High","-","494","808","1247","-","490","777","1252","-","-","5","8","10","-","5","8","10","-"
"26","LOST TECHNOLOGIE","-","590","984","1822","-","644","1009","1849","-","-","5","9","12","-","5","9","12","-"
"26","Mächö Mönky","-","754","1123","1588","-","643","1100","1522","-","-","6","10","12","-","6","10","12","-"
"26","Necroxis Girl","-","601","1027","1441","-","558","962","1505","-","-","6","9","11","-","6","9","12","-"
"26","Next Tales 2 Oath (IIDX 20th Anniv ""Ring"" Theme)","-","457","847","1387","-","519","820","1415","-","-","5","9","11","-","5","8","11","-"
"26","Night! Night! Night!","-","609","931","1540","-","590","917","1486","-","-","6","9","11","-","6","9","12","-"
"26","ONIGOROSHI","-","597","1107","1541","-","584","1107","1503","-","-","6","10","12","-","6","10","12","-"
"26","OVER TIME","-","293","492","779","-","262","556","841","-","-","3","5","8","-","3","6","9","-"
"26","Painful Fate","-","642","1178","1702","-","683","1112","1677","-","-","7","10","12","-","7","10","12","-"
"26","Playing With Fire","-","512","866","1200","-","516","814","1113","-","-","6","9","11","-","6","9","11","-"
"26","Please Welcome Mr.C","-","572","916","1522","-","583","932","1462","-","-","6","9","12","-","6","9","11","-"
"26","Psycho Sheep Riddim","-","324","512","841","1150","330","509","842","1091","-","3","7","9","11","3","7","9","11"
"26","Red. by Jack Trance","-","770","1122","1862","-","735","1129","1612","-","-","7","10","12","-","7","10","12","-"
